_id,Site,SiteNumber,Seconds,DateTime,Latitude,Longitude,Hsig,Hmax,Tp,Tz,SST,Direction,Current Speed,Current Direction
2215,Townsville,10,1687680000,2023-06-25T18:00:00,-19.1765,147.0755,0.375,0.77,6.67,3.39,24.15,53.72,-99.9,-99.9
2216,Townsville,10,1687681800,2023-06-25T18:30:00,-19.1765,147.07548,0.368,0.6,7.14,3.509,24.1,50.92,-99.9,-99.9
2217,Townsville,10,1687683600,2023-06-25T19:00:00,-19.17649,147.07552,0.343,0.54,6.25,3.478,24.1,48.12,-99.9,-99.9
2218,Townsville,10,1687685400,2023-06-25T19:30:00,-19.17646,147.07554,0.341,0.69,5.88,3.419,24.1,46.72,-99.9,-99.9
2219,Townsville,10,1687687200,2023-06-25T20:00:00,-19.17643,147.07554,0.339,0.74,7.14,3.571,24.1,48.12,-99.9,-99.9
2220,Townsville,10,1687689000,2023-06-25T20:30:00,-19.17643,147.07548,0.363,0.62,7.14,3.448,24.05,49.52,-99.9,-99.9
2221,Townsville,10,1687690800,2023-06-25T21:00:00,-19.17643,147.07546,0.37,0.73,7.14,3.361,24.05,46.72,-99.9,-99.9
2222,Townsville,10,1687692600,2023-06-25T21:30:00,-19.17646,147.07543,0.352,0.57,5.88,3.333,24,49.52,-99.9,-99.9
2223,Townsville,10,1687694400,2023-06-25T22:00:00,-19.17652,147.07546,0.362,0.58,5.88,3.306,24,43.92,-99.9,-99.9
2224,Townsville,10,1687696200,2023-06-25T22:30:00,-19.1766,147.07539,0.354,0.61,5,3.226,24,50.92,-99.9,-99.9
2225,Townsville,10,1687698000,2023-06-25T23:00:00,-19.17663,147.07539,0.356,0.62,5,3.2,24,42.52,-99.9,-99.9
2226,Townsville,10,1687699800,2023-06-25T23:30:00,-19.17661,147.07537,0.359,0.54,5.56,3.306,24,42.52,-99.9,-99.9
2227,Townsville,10,1687701600,2023-06-26T00:00:00,-19.17663,147.07537,0.358,0.64,6.25,3.361,23.95,42.52,-99.9,-99.9
2228,Townsville,10,1687703400,2023-06-26T00:30:00,-19.17661,147.07539,0.372,0.64,5.56,3.252,23.95,45.32,-99.9,-99.9
2229,Townsville,10,1687705200,2023-06-26T01:00:00,-19.17664,147.07539,0.394,0.71,5.26,3.361,23.9,48.12,-99.9,-99.9
2230,Townsville,10,1687707000,2023-06-26T01:30:00,-19.1766,147.07541,0.368,0.63,4.76,3.509,23.95,41.12,-99.9,-99.9
2231,Townsville,10,1687708800,2023-06-26T02:00:00,-19.17658,147.07546,0.369,0.6,5,3.419,23.95,45.32,-99.9,-99.9
2232,Townsville,10,1687710600,2023-06-26T02:30:00,-19.17656,147.0755,0.377,0.61,7.14,3.333,23.95,46.72,-99.9,-99.9
2233,Townsville,10,1687712400,2023-06-26T03:00:00,-19.17651,147.07554,0.383,0.63,7.14,3.361,23.95,53.72,-99.9,-99.9
2234,Townsville,10,1687714200,2023-06-26T03:30:00,-19.17649,147.07556,0.374,0.62,7.14,3.478,23.95,55.12,-99.9,-99.9
2235,Townsville,10,1687716000,2023-06-26T04:00:00,-19.17642,147.07558,0.372,0.71,6.67,3.54,23.95,45.32,-99.9,-99.9
2236,Townsville,10,1687717800,2023-06-26T04:30:00,-19.17638,147.07561,0.373,0.62,7.14,3.333,23.95,46.72,-99.9,-99.9
2237,Townsville,10,1687719600,2023-06-26T05:00:00,-19.17635,147.07563,0.408,0.74,6.67,3.226,23.95,39.62,-99.9,-99.9
2238,Townsville,10,1687721400,2023-06-26T05:30:00,-19.17632,147.07565,0.419,0.76,6.67,3.333,23.95,41.12,-99.9,-99.9
2239,Townsville,10,1687723200,2023-06-26T06:00:00,-19.17629,147.07565,0.427,0.75,6.25,3.175,23.95,41.12,-99.9,-99.9
2240,Townsville,10,1687725000,2023-06-26T06:30:00,-19.17628,147.07565,0.428,0.93,5.26,3.2,23.95,49.52,-99.9,-99.9
2241,Townsville,10,1687726800,2023-06-26T07:00:00,-19.17627,147.07563,0.438,0.8,2.7,3.15,23.9,145.12,-99.9,-99.9
2242,Townsville,10,1687728600,2023-06-26T07:30:00,-19.17623,147.07563,0.404,0.73,6.25,3.2,23.9,45.32,-99.9,-99.9
2243,Townsville,10,1687730400,2023-06-26T08:00:00,-19.17617,147.07563,0.412,0.66,7.14,3.175,23.9,41.12,-99.9,-99.9
2244,Townsville,10,1687732200,2023-06-26T08:30:00,-19.17609,147.07561,0.404,0.71,2.63,3.053,23.9,152.12,-99.9,-99.9
2245,Townsville,10,1687734000,2023-06-26T09:00:00,-19.17614,147.07563,0.398,0.6,7.14,3.2,23.9,42.52,-99.9,-99.9
2246,Townsville,10,1687735800,2023-06-26T09:30:00,-19.17614,147.07563,0.397,0.74,6.67,3.226,23.95,39.62,-99.9,-99.9
2247,Townsville,10,1687737600,2023-06-26T10:00:00,-19.17619,147.07558,0.389,0.7,7.14,3.333,24,38.22,-99.9,-99.9
2248,Townsville,10,1687739400,2023-06-26T10:30:00,-19.17629,147.07561,0.394,0.63,6.67,3.419,24,39.62,-99.9,-99.9
2249,Townsville,10,1687741200,2023-06-26T11:00:00,-19.17631,147.07558,0.383,0.65,7.14,3.448,24.1,41.12,-99.9,-99.9
2250,Townsville,10,1687743000,2023-06-26T11:30:00,-19.17635,147.07554,0.371,0.61,5.88,3.448,24.1,43.92,-99.9,-99.9
2251,Townsville,10,1687744800,2023-06-26T12:00:00,-19.1764,147.07552,0.392,0.62,7.14,3.39,24.2,41.12,-99.9,-99.9
2252,Townsville,10,1687746600,2023-06-26T12:30:00,-19.17649,147.07546,0.41,0.71,7.14,3.571,24.25,39.62,-99.9,-99.9
2253,Townsville,10,1687748400,2023-06-26T13:00:00,-19.17658,147.07539,0.406,0.69,6.67,3.571,24.3,39.62,-99.9,-99.9
2254,Townsville,10,1687750200,2023-06-26T13:30:00,-19.17659,147.07541,0.408,0.71,6.25,3.54,24.3,46.72,-99.9,-99.9
2255,Townsville,10,1687752000,2023-06-26T14:00:00,-19.17663,147.07539,0.417,0.8,6.67,3.704,24.35,48.12,-99.9,-99.9
2256,Townsville,10,1687753800,2023-06-26T14:30:00,-19.1766,147.07535,0.414,0.74,6.67,3.81,24.45,29.82,-99.9,-99.9
2257,Townsville,10,1687755600,2023-06-26T15:00:00,-19.1766,147.07541,0.446,0.73,6.25,3.738,24.5,38.22,-99.9,-99.9
2258,Townsville,10,1687757400,2023-06-26T15:30:00,-19.17663,147.07541,0.444,0.72,7.14,4.04,24.5,36.82,-99.9,-99.9
2259,Townsville,10,1687759200,2023-06-26T16:00:00,-19.17658,147.0755,0.46,0.76,7.14,4,24.4,42.52,-99.9,-99.9
2260,Townsville,10,1687761000,2023-06-26T16:30:00,-19.17652,147.0755,0.467,0.75,6.67,4.082,24.4,43.92,-99.9,-99.9
2261,Townsville,10,1687762800,2023-06-26T17:00:00,-19.17651,147.07554,0.476,0.77,7.14,4.124,24.35,39.62,-99.9,-99.9
2262,Townsville,10,1687764600,2023-06-26T17:30:00,-19.17647,147.07556,0.468,0.83,7.14,4.301,24.3,42.52,-99.9,-99.9
2263,Townsville,10,1687766400,2023-06-26T18:00:00,-19.17646,147.07556,0.452,0.78,7.14,4.301,24.3,46.72,-99.9,-99.9
2264,Townsville,10,1687768200,2023-06-26T18:30:00,-19.17647,147.07556,0.488,0.9,5.88,4.211,24.25,42.52,-99.9,-99.9
2265,Townsville,10,1687770000,2023-06-26T19:00:00,-19.1765,147.07561,0.455,0.74,7.14,4.396,24.25,46.72,-99.9,-99.9
2266,Townsville,10,1687771800,2023-06-26T19:30:00,-19.1765,147.07558,0.455,0.79,5.26,4.348,24.25,39.62,-99.9,-99.9
2267,Townsville,10,1687773600,2023-06-26T20:00:00,-19.17644,147.07561,0.443,0.82,7.14,4.301,24.2,46.72,-99.9,-99.9
2268,Townsville,10,1687775400,2023-06-26T20:30:00,-19.17643,147.07558,0.461,0.73,7.69,4.301,24.2,45.32,-99.9,-99.9
2269,Townsville,10,1687777200,2023-06-26T21:00:00,-19.17643,147.07558,0.422,0.69,7.14,4.348,24.2,42.52,-99.9,-99.9
2270,Townsville,10,1687779000,2023-06-26T21:30:00,-19.17646,147.07554,0.434,0.64,7.14,4.124,24.2,41.12,-99.9,-99.9
2271,Townsville,10,1687780800,2023-06-26T22:00:00,-19.17649,147.07554,0.471,0.79,7.14,4.167,24.2,42.52,-99.9,-99.9
2272,Townsville,10,1687782600,2023-06-26T22:30:00,-19.1765,147.07554,0.481,0.76,7.69,4.255,24.2,41.12,-99.9,-99.9
2273,Townsville,10,1687784400,2023-06-26T23:00:00,-19.17652,147.0755,0.46,0.96,7.14,4.167,24.2,41.12,-99.9,-99.9
2274,Townsville,10,1687786200,2023-06-26T23:30:00,-19.17655,147.0755,0.497,0.95,7.14,3.81,24.2,38.22,-99.9,-99.9
2275,Townsville,10,1687788000,2023-06-27T00:00:00,-19.17658,147.07546,0.506,0.88,7.69,3.704,24.15,42.52,-99.9,-99.9
2276,Townsville,10,1687789800,2023-06-27T00:30:00,-19.1766,147.07541,0.453,0.77,6.67,3.704,24.15,36.82,-99.9,-99.9
2277,Townsville,10,1687791600,2023-06-27T01:00:00,-19.17661,147.07541,0.454,0.81,5.88,3.54,24.15,41.12,-99.9,-99.9
2278,Townsville,10,1687793400,2023-06-27T01:30:00,-19.17659,147.07541,0.456,0.81,6.25,3.571,24.15,42.52,-99.9,-99.9
2279,Townsville,10,1687795200,2023-06-27T02:00:00,-19.17658,147.07546,0.452,0.7,7.14,3.54,24.15,36.82,-99.9,-99.9
2280,Townsville,10,1687797000,2023-06-27T02:30:00,-19.17656,147.07548,0.437,0.78,5.88,3.509,24.15,42.52,-99.9,-99.9
2281,Townsville,10,1687798800,2023-06-27T03:00:00,-19.17657,147.07548,0.441,0.84,7.14,3.54,24.15,43.92,-99.9,-99.9
2282,Townsville,10,1687800600,2023-06-27T03:30:00,-19.17654,147.0755,0.427,0.7,7.14,3.571,24.15,39.62,-99.9,-99.9
2283,Townsville,10,1687802400,2023-06-27T04:00:00,-19.1765,147.07554,0.439,0.72,6.67,3.333,24.1,38.22,-99.9,-99.9
2284,Townsville,10,1687804200,2023-06-27T04:30:00,-19.17644,147.07556,0.445,0.75,7.14,3.306,24.1,43.92,-99.9,-99.9
2285,Townsville,10,1687806000,2023-06-27T05:00:00,-19.17641,147.07561,0.443,0.78,7.69,3.39,24.1,41.12,-99.9,-99.9
2286,Townsville,10,1687807800,2023-06-27T05:30:00,-19.17641,147.07561,0.438,0.94,7.69,3.604,24.1,39.62,-99.9,-99.9
2287,Townsville,10,1687809600,2023-06-27T06:00:00,-19.1764,147.07563,0.444,0.78,7.69,3.774,24.1,42.52,-99.9,-99.9
2288,Townsville,10,1687811400,2023-06-27T06:30:00,-19.17639,147.07563,0.426,0.62,7.69,3.846,24.1,35.42,-99.9,-99.9
2289,Townsville,10,1687813200,2023-06-27T07:00:00,-19.17637,147.07563,0.436,0.69,7.69,3.67,24.1,45.32,-99.9,-99.9
2290,Townsville,10,1687815000,2023-06-27T07:30:00,-19.17635,147.07563,0.388,0.66,7.69,3.704,24.1,43.92,-99.9,-99.9
2291,Townsville,10,1687816800,2023-06-27T08:00:00,-19.17635,147.07563,0.392,0.83,7.14,3.571,24.1,46.72,-99.9,-99.9
2292,Townsville,10,1687818600,2023-06-27T08:30:00,-19.17634,147.07565,0.377,0.66,7.14,3.448,24.15,48.12,-99.9,-99.9
2293,Townsville,10,1687820400,2023-06-27T09:00:00,-19.17628,147.07565,0.381,0.63,7.69,3.39,24.15,41.12,-99.9,-99.9
2294,Townsville,10,1687822200,2023-06-27T09:30:00,-19.17626,147.07565,0.392,0.66,6.25,3.478,24.15,55.12,-99.9,-99.9
2295,Townsville,10,1687824000,2023-06-27T10:00:00,-19.1763,147.07561,0.383,0.69,7.69,3.478,24.2,41.12,-99.9,-99.9
2296,Townsville,10,1687825800,2023-06-27T10:30:00,-19.17638,147.07561,0.387,0.73,7.69,3.54,24.2,48.12,-99.9,-99.9
2297,Townsville,10,1687827600,2023-06-27T11:00:00,-19.17642,147.07556,0.403,0.83,6.25,3.478,24.25,39.62,-99.9,-99.9
2298,Townsville,10,1687829400,2023-06-27T11:30:00,-19.17647,147.07554,0.383,0.68,7.14,3.54,24.35,36.82,-99.9,-99.9
2299,Townsville,10,1687831200,2023-06-27T12:00:00,-19.17652,147.0755,0.386,0.64,7.14,3.67,24.4,35.42,-99.9,-99.9
2300,Townsville,10,1687833000,2023-06-27T12:30:00,-19.1766,147.07541,0.364,0.62,7.14,3.774,24.45,35.42,-99.9,-99.9
2301,Townsville,10,1687834800,2023-06-27T13:00:00,-19.17666,147.07535,0.396,0.64,7.69,3.67,24.5,42.52,-99.9,-99.9
2302,Townsville,10,1687836600,2023-06-27T13:30:00,-19.17665,147.07535,0.397,0.81,7.14,3.704,24.55,38.22,-99.9,-99.9
2303,Townsville,10,1687838400,2023-06-27T14:00:00,-19.17667,147.07535,0.406,0.66,7.69,3.922,24.55,35.42,-99.9,-99.9
2304,Townsville,10,1687840200,2023-06-27T14:30:00,-19.17667,147.07535,0.407,0.8,7.14,4.04,24.6,41.12,-99.9,-99.9
2305,Townsville,10,1687842000,2023-06-27T15:00:00,-19.17667,147.07535,0.407,0.78,7.14,4.082,24.65,43.92,-99.9,-99.9
2306,Townsville,10,1687843800,2023-06-27T15:30:00,-19.17668,147.07539,0.434,0.81,7.69,4.124,24.7,46.72,-99.9,-99.9
2307,Townsville,10,1687845600,2023-06-27T16:00:00,-19.17663,147.07541,0.454,0.76,7.14,4.211,24.65,42.52,-99.9,-99.9
2308,Townsville,10,1687847400,2023-06-27T16:30:00,-19.1766,147.07548,0.454,0.78,7.69,4.082,24.65,42.52,-99.9,-99.9
2309,Townsville,10,1687849200,2023-06-27T17:00:00,-19.17658,147.0755,0.467,0.88,7.69,4.167,24.6,46.72,-99.9,-99.9
2310,Townsville,10,1687851000,2023-06-27T17:30:00,-19.17656,147.07552,0.474,0.84,7.69,4.211,24.55,50.92,-99.9,-99.9
2311,Townsville,10,1687852800,2023-06-27T18:00:00,-19.17654,147.07554,0.472,0.75,7.14,4.167,24.5,42.52,-99.9,-99.9
2312,Townsville,10,1687854600,2023-06-27T18:30:00,-19.1765,147.07556,0.446,0.72,6.67,4.211,24.5,43.92,-99.9,-99.9
2313,Townsville,10,1687856400,2023-06-27T19:00:00,-19.1765,147.07558,0.435,0.69,7.69,4.255,24.45,48.12,-99.9,-99.9
2314,Townsville,10,1687858200,2023-06-27T19:30:00,-19.17651,147.07558,0.438,0.72,6.67,4.124,24.45,48.12,-99.9,-99.9
2315,Townsville,10,1687860000,2023-06-27T20:00:00,-19.17649,147.07561,0.439,0.79,7.69,4.301,24.45,45.32,-99.9,-99.9
2316,Townsville,10,1687861800,2023-06-27T20:30:00,-19.17645,147.07561,0.462,0.85,7.14,4.255,24.4,38.22,-99.9,-99.9
2317,Townsville,10,1687863600,2023-06-27T21:00:00,-19.17644,147.07561,0.448,0.75,7.14,4.396,24.4,39.62,-99.9,-99.9
2318,Townsville,10,1687865400,2023-06-27T21:30:00,-19.17646,147.07558,0.439,0.75,7.14,4.348,24.4,42.52,-99.9,-99.9
2319,Townsville,10,1687867200,2023-06-27T22:00:00,-19.17647,147.07556,0.411,0.67,7.69,4.396,24.35,39.62,-99.9,-99.9
2320,Townsville,10,1687869000,2023-06-27T22:30:00,-19.17649,147.07561,0.4,0.62,7.69,4.211,24.35,36.82,-99.9,-99.9
2321,Townsville,10,1687870800,2023-06-27T23:00:00,-19.17649,147.07558,0.436,0.81,7.14,4.255,24.35,38.22,-99.9,-99.9
2322,Townsville,10,1687872600,2023-06-27T23:30:00,-19.17649,147.07554,0.405,0.68,7.14,4.444,24.35,39.62,-99.9,-99.9
2323,Townsville,10,1687874400,2023-06-28T00:00:00,-19.17653,147.07554,0.371,0.64,7.14,4.211,24.35,36.82,-99.9,-99.9
2324,Townsville,10,1687876200,2023-06-28T00:30:00,-19.17656,147.07552,0.38,0.66,7.14,4.211,24.35,31.22,-99.9,-99.9
2325,Townsville,10,1687878000,2023-06-28T01:00:00,-19.17659,147.07548,0.392,0.65,7.69,4.396,24.35,38.22,-99.9,-99.9
2326,Townsville,10,1687879800,2023-06-28T01:30:00,-19.17661,147.07543,0.397,0.6,7.14,4.396,24.35,38.22,-99.9,-99.9
2327,Townsville,10,1687881600,2023-06-28T02:00:00,-19.17658,147.07548,0.428,0.82,7.69,4.545,24.35,31.22,-99.9,-99.9
2328,Townsville,10,1687883400,2023-06-28T02:30:00,-19.17659,147.07546,0.425,0.73,6.67,4.762,24.35,42.52,-99.9,-99.9
2329,Townsville,10,1687885200,2023-06-28T03:00:00,-19.1766,147.07546,0.405,0.61,6.25,4.651,24.35,36.82,-99.9,-99.9
2330,Townsville,10,1687887000,2023-06-28T03:30:00,-19.17659,147.07548,0.381,0.68,5.88,4.651,24.35,34.02,-99.9,-99.9
2331,Townsville,10,1687888800,2023-06-28T04:00:00,-19.17657,147.07548,0.395,0.73,5.88,4.444,24.35,35.42,-99.9,-99.9
2332,Townsville,10,1687890600,2023-06-28T04:30:00,-19.17656,147.0755,0.389,0.69,7.69,4.545,24.3,45.32,-99.9,-99.9
2333,Townsville,10,1687892400,2023-06-28T05:00:00,-19.17652,147.07554,0.397,0.69,7.69,4.348,24.3,35.42,-99.9,-99.9
2334,Townsville,10,1687894200,2023-06-28T05:30:00,-19.17651,147.07554,0.396,0.68,7.69,3.883,24.3,41.12,-99.9,-99.9
2335,Townsville,10,1687896000,2023-06-28T06:00:00,-19.17649,147.07556,0.417,0.78,7.69,4.082,24.3,38.22,-99.9,-99.9
2336,Townsville,10,1687897800,2023-06-28T06:30:00,-19.17649,147.07556,0.416,0.72,6.25,4.04,24.3,39.62,-99.9,-99.9
2337,Townsville,10,1687899600,2023-06-28T07:00:00,-19.17646,147.07558,0.415,0.7,7.69,3.96,24.3,42.52,-99.9,-99.9
2338,Townsville,10,1687903200,2023-06-28T08:00:00,-19.17637,147.07561,0.427,0.81,6.67,3.704,24.25,29.82,-99.9,-99.9
2339,Townsville,10,1687905000,2023-06-28T08:30:00,-19.17634,147.07563,0.428,0.66,7.69,4.124,24.25,46.72,-99.9,-99.9
2340,Townsville,10,1687906800,2023-06-28T09:00:00,-19.17632,147.07563,0.412,0.79,7.69,4.211,24.25,45.32,-99.9,-99.9
2341,Townsville,10,1687908600,2023-06-28T09:30:00,-19.17635,147.07561,0.401,0.6,7.69,4.255,24.25,42.52,-99.9,-99.9
2342,Townsville,10,1687910400,2023-06-28T10:00:00,-19.17635,147.07561,0.441,0.82,7.69,4.301,24.3,49.52,-99.9,-99.9
2343,Townsville,10,1687912200,2023-06-28T10:30:00,-19.17636,147.07561,0.404,0.68,7.69,4.651,24.35,39.62,-99.9,-99.9
2344,Townsville,10,1687914000,2023-06-28T11:00:00,-19.17638,147.07558,0.348,0.58,7.14,4.651,24.5,38.22,-99.9,-99.9
2345,Townsville,10,1687915800,2023-06-28T11:30:00,-19.17647,147.07554,0.359,0.62,8.33,4.348,24.6,53.72,-99.9,-99.9
2346,Townsville,10,1687917600,2023-06-28T12:00:00,-19.17655,147.07543,0.4,0.6,7.14,4.878,24.7,39.62,-99.9,-99.9
2347,Townsville,10,1687919400,2023-06-28T12:30:00,-19.1766,147.07535,0.405,0.71,7.69,5.128,24.85,42.52,-99.9,-99.9
2348,Townsville,10,1687921200,2023-06-28T13:00:00,-19.17664,147.07526,0.401,0.68,7.69,5.333,25.15,36.82,-99.9,-99.9
2349,Townsville,10,1687923000,2023-06-28T13:30:00,-19.17667,147.07528,0.387,0.71,8.33,5.195,25.25,41.12,-99.9,-99.9
2350,Townsville,10,1687924800,2023-06-28T14:00:00,-19.17666,147.07528,0.383,0.7,7.14,5.405,25.7,35.42,-99.9,-99.9
2351,Townsville,10,1687926600,2023-06-28T14:30:00,-19.17668,147.07524,0.35,0.56,7.69,5.333,25.8,36.82,-99.9,-99.9
2352,Townsville,10,1687928400,2023-06-28T15:00:00,-19.17669,147.0753,0.341,0.57,7.69,5.195,25.85,39.62,-99.9,-99.9
2353,Townsville,10,1687930200,2023-06-28T15:30:00,-19.17666,147.07533,0.374,0.62,8.33,5.195,25.65,41.12,-99.9,-99.9
2354,Townsville,10,1687932000,2023-06-28T16:00:00,-19.17665,147.07537,0.349,0.61,7.69,5.195,25.55,36.82,-99.9,-99.9
2355,Townsville,10,1687933800,2023-06-28T16:30:00,-19.17661,147.07541,0.387,0.66,8.33,5.195,25.45,42.52,-99.9,-99.9
2356,Townsville,10,1687935600,2023-06-28T17:00:00,-19.17663,147.07546,0.393,0.6,8.33,5.195,25.35,42.52,-99.9,-99.9
2357,Townsville,10,1687937400,2023-06-28T17:30:00,-19.1766,147.0755,0.385,0.68,7.14,5.405,25.15,39.62,-99.9,-99.9
2358,Townsville,10,1687939200,2023-06-28T18:00:00,-19.17657,147.07554,0.386,0.59,8.33,5.405,25,43.92,-99.9,-99.9
2359,Townsville,10,1687941000,2023-06-28T18:30:00,-19.17653,147.07556,0.347,0.75,8.33,5.556,24.85,41.12,-99.9,-99.9
2360,Townsville,10,1687942800,2023-06-28T19:00:00,-19.17652,147.07556,0.338,0.61,8.33,5.333,24.85,50.92,-99.9,-99.9
2361,Townsville,10,1687944600,2023-06-28T19:30:00,-19.17651,147.07561,0.357,0.61,9.09,5.333,24.8,36.82,-99.9,-99.9
2362,Townsville,10,1687946400,2023-06-28T20:00:00,-19.17646,147.07561,0.356,0.64,8.33,5.634,24.7,50.92,-99.9,-99.9
2363,Townsville,10,1687948200,2023-06-28T20:30:00,-19.17644,147.07565,0.354,0.68,7.69,5.634,24.65,48.12,-99.9,-99.9
2364,Townsville,10,1687950000,2023-06-28T21:00:00,-19.17643,147.07565,0.361,0.73,8.33,5.556,24.6,52.32,-99.9,-99.9
2365,Townsville,10,1687951800,2023-06-28T21:30:00,-19.17644,147.07563,0.354,0.58,8.33,5.714,24.6,50.92,-99.9,-99.9
2366,Townsville,10,1687953600,2023-06-28T22:00:00,-19.1764,147.07563,0.353,0.62,7.69,5.556,24.6,42.52,-99.9,-99.9
2367,Townsville,10,1687955400,2023-06-28T22:30:00,-19.17641,147.07565,0.35,0.61,8.33,5.714,24.45,45.32,-99.9,-99.9
2368,Townsville,10,1687957200,2023-06-28T23:00:00,-19.17641,147.07565,0.362,0.71,7.69,5.634,24.45,45.32,-99.9,-99.9
2369,Townsville,10,1687959000,2023-06-28T23:30:00,-19.17645,147.07561,0.35,0.62,8.33,5.556,24.35,36.82,-99.9,-99.9
2370,Townsville,10,1687960800,2023-06-29T00:00:00,-19.17647,147.07558,0.358,0.58,7.69,5.714,24.35,46.72,-99.9,-99.9
2371,Townsville,10,1687962600,2023-06-29T00:30:00,-19.17653,147.07556,0.345,0.71,7.69,5.556,24.4,45.32,-99.9,-99.9
2372,Townsville,10,1687964400,2023-06-29T01:00:00,-19.17655,147.07554,0.346,0.53,7.14,5.556,24.4,43.92,-99.9,-99.9
2373,Townsville,10,1687966200,2023-06-29T01:30:00,-19.17659,147.07548,0.323,0.64,8.33,5.634,24.3,42.52,-99.9,-99.9
2374,Townsville,10,1687968000,2023-06-29T02:00:00,-19.1766,147.07546,0.352,0.52,7.69,5.405,24.3,42.52,-99.9,-99.9
2375,Townsville,10,1687969800,2023-06-29T02:30:00,-19.17664,147.07541,0.363,0.6,7.69,5.634,24.3,38.22,-99.9,-99.9
2376,Townsville,10,1687971600,2023-06-29T03:00:00,-19.17661,147.07546,0.374,0.65,7.69,5.714,24.3,39.62,-99.9,-99.9
2377,Townsville,10,1687973400,2023-06-29T03:30:00,-19.17659,147.07543,0.367,0.64,8.33,5.714,24.3,46.72,-99.9,-99.9
2378,Townsville,10,1687975200,2023-06-29T04:00:00,-19.17659,147.07546,0.355,0.56,8.33,5.797,24.3,45.32,-99.9,-99.9
2379,Townsville,10,1687977000,2023-06-29T04:30:00,-19.17657,147.07548,0.363,0.74,7.14,5.714,24.35,41.12,-99.9,-99.9
2380,Townsville,10,1687978800,2023-06-29T05:00:00,-19.17655,147.07552,0.334,0.59,8.33,5.882,24.3,42.52,-99.9,-99.9
2381,Townsville,10,1687980600,2023-06-29T05:30:00,-19.17653,147.07554,0.341,0.54,7.14,5.634,24.3,41.12,-99.9,-99.9
2382,Townsville,10,1687982400,2023-06-29T06:00:00,-19.17651,147.07556,0.308,0.53,8.33,5.714,24.3,42.52,-99.9,-99.9
2383,Townsville,10,1687984200,2023-06-29T06:30:00,-19.1765,147.07556,0.298,0.53,8.33,5.333,24.3,38.22,-99.9,-99.9
2384,Townsville,10,1687986000,2023-06-29T07:00:00,-19.17649,147.07558,0.297,0.45,8.33,5.263,24.25,41.12,-99.9,-99.9
2385,Townsville,10,1687987800,2023-06-29T07:30:00,-19.17646,147.07556,0.302,0.54,7.69,5.063,24.25,46.72,-99.9,-99.9
2386,Townsville,10,1687989600,2023-06-29T08:00:00,-19.17639,147.07563,0.288,0.46,7.69,5.128,24.25,48.12,-99.9,-99.9
2387,Townsville,10,1687991400,2023-06-29T08:30:00,-19.17637,147.07565,0.295,0.49,8.33,4.651,24.25,42.52,-99.9,-99.9
2388,Townsville,10,1687995000,2023-06-29T09:30:00,-19.17635,147.07565,0.312,0.48,7.69,3.67,24.3,48.12,-99.9,-99.9
2389,Townsville,10,1687996800,2023-06-29T10:00:00,-19.1763,147.07565,0.314,0.53,7.69,3.738,24.35,45.32,-99.9,-99.9
2390,Townsville,10,1687998600,2023-06-29T10:30:00,-19.17627,147.07565,0.338,0.75,8.33,3.175,24.35,42.52,-99.9,-99.9
2391,Townsville,10,1688000400,2023-06-29T11:00:00,-19.17629,147.07561,0.313,0.61,8.33,3.478,24.4,48.12,-99.9,-99.9
2392,Townsville,10,1688002200,2023-06-29T11:30:00,-19.17641,147.07556,0.307,0.5,7.69,3.448,24.5,48.12,-99.9,-99.9
2393,Townsville,10,1688004000,2023-06-29T12:00:00,-19.17645,147.07546,0.325,0.58,7.69,3.509,24.6,45.32,-99.9,-99.9
2394,Townsville,10,1688005800,2023-06-29T12:30:00,-19.17656,147.07537,0.305,0.5,7.69,3.81,24.7,42.52,-99.9,-99.9
2395,Townsville,10,1688007600,2023-06-29T13:00:00,-19.17664,147.07526,0.312,0.64,7.69,3.67,24.85,50.92,-99.9,-99.9
2396,Townsville,10,1688009400,2023-06-29T13:30:00,-19.17669,147.0752,0.299,0.44,7.69,4.082,24.9,46.72,-99.9,-99.9
2397,Townsville,10,1688011200,2023-06-29T14:00:00,-19.1767,147.07515,0.296,0.52,7.69,4.211,25.1,45.32,-99.9,-99.9
2398,Townsville,10,1688013000,2023-06-29T14:30:00,-19.1767,147.07522,0.303,0.63,7.69,4.651,25.1,42.52,-99.9,-99.9
2399,Townsville,10,1688014800,2023-06-29T15:00:00,-19.17672,147.07522,0.289,0.55,7.69,4.762,25.05,43.92,-99.9,-99.9
2400,Townsville,10,1688016600,2023-06-29T15:30:00,-19.17671,147.07524,0.269,0.41,6.67,4.878,24.95,39.62,-99.9,-99.9
2401,Townsville,10,1688018400,2023-06-29T16:00:00,-19.17675,147.07526,0.291,0.54,7.14,4.878,24.85,49.52,-99.9,-99.9
2402,Townsville,10,1688020200,2023-06-29T16:30:00,-19.17671,147.07533,0.305,0.51,7.69,4.706,24.75,42.52,-99.9,-99.9
2403,Townsville,10,1688022000,2023-06-29T17:00:00,-19.1767,147.07537,0.277,0.6,7.14,4.878,24.8,43.92,-99.9,-99.9
2404,Townsville,10,1688023800,2023-06-29T17:30:00,-19.17667,147.07541,0.3,0.43,8.33,4.762,24.65,41.12,-99.9,-99.9
2405,Townsville,10,1688025600,2023-06-29T18:00:00,-19.17667,147.07543,0.306,0.52,8.33,4.762,24.65,39.62,-99.9,-99.9
